field,ic+,ic-,center+,center-,ic+ from fit,ic- from fit,rmse+,rmse-,#points in +fit,#points in -fit,gate,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err,parent_csv
0.04,3.741026785422104e-06,-3.61544325038938e-06,0.0001126025019552,6.645418565369379e-05,3.737378986022284e-06,-3.6143290860484593e-06,3.68754031687696e-09,4.157477380853548e-09,21,25,-0.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-229.hdf5,1.2304989997382466e-07,5.557208990212795e-09,7.351708072070743e-06,5.557208990212795e-09,0.0167375933276367,0.000756013065129,diode-lowfield_-0.5V/data.csv
0.045,3.690759386722084e-06,-3.540117757606395e-06,0.0001148952575027,6.885314740908953e-05,3.686961323131826e-06,-3.538144429021165e-06,3.206871913383252e-09,3.24930692529425e-09,21,27,-0.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-229.hdf5,1.488168941106609e-07,4.565306447940984e-09,7.2251057521529904e-06,4.565306447940984e-09,0.0205971925139386,0.0006320010951537,diode-lowfield_-0.5V/data.csv
0.05,3.632083433635528e-06,-3.450155552518865e-06,0.0001161644918585,6.919012753834719e-05,3.631338569776694e-06,-3.450430421874297e-06,2.592375264276495e-09,3.862217896663484e-09,21,25,-0.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-229.hdf5,1.8090814790239698e-07,4.651573560865219e-09,7.081768991650991e-06,4.651573560865219e-09,0.0255456155256797,0.0006570520836251,diode-lowfield_-0.5V/data.csv
-0.05,2.199189300139297e-06,-2.163191966138648e-06,0.0001007045922295,6.482613520313644e-05,2.197765322835092e-06,-2.1637891963658663e-06,1.3308439735133742e-09,1.587711929108826e-09,21,19,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,3.3976126469225786e-08,2.071708196554557e-09,4.361554519200958e-06,2.071708196554557e-09,0.0077899121333121,0.000475007487568,diode-lowfield_-4.5V/data.csv
-0.045,2.253865790446068e-06,-2.206800908601932e-06,0.0001059317925228,7.121204431001292e-05,2.2538866513096897e-06,-2.205753971798487e-06,1.0296795291768402e-09,8.814975171394346e-10,21,19,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,4.813267951120267e-08,1.3554622110294431e-09,4.459640623108176e-06,1.3554622110294431e-09,0.0107929502798492,0.0003039574868646,diode-lowfield_-4.5V/data.csv
-0.04,2.2978881266261026e-06,-2.2382461125942622e-06,0.0001088832965319,7.486764476876576e-05,2.2975976856928973e-06,-2.238565948875222e-06,8.164411426592357e-10,1.1189770410331867e-09,21,19,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,5.903173681767533e-08,1.3851663285635064e-09,4.536163634568119e-06,1.3851663285635064e-09,0.0130135818663639,0.0003053866056098,diode-lowfield_-4.5V/data.csv
-0.035,2.3319537012871666e-06,-2.2686996448190275e-06,0.0001137806893543,7.954589880195331e-05,2.3327681175642766e-06,-2.268982726152663e-06,4.540038243202364e-10,7.856374565271912e-10,19,21,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,6.378539141161373e-08,9.073839791377817e-10,4.601750843716939e-06,9.073839791377817e-10,0.0138611136451909,0.0001972012770413,diode-lowfield_-4.5V/data.csv
-0.03,2.3643000823699447e-06,-2.3018697805879607e-06,0.0001193798023496,8.540144546182089e-05,2.3646423336075195e-06,-2.3002395125593062e-06,5.95145822142802e-10,9.11898545659749e-10,19,21,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,6.440282104821327e-08,1.0889249318435116e-09,4.664881846166825e-06,1.0889249318435116e-09,0.0138058847302067,0.0002334525800852,diode-lowfield_-4.5V/data.csv
-0.025,2.3842011281321183e-06,-2.3227952456914847e-06,0.0001238415300408,8.984877484147323e-05,2.3849707301480266e-06,-2.3232416179625425e-06,6.439633957997557e-10,1.0617027505739916e-09,19,23,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,6.172911218548403e-08,1.2417332989439931e-09,4.7082123481105695e-06,1.2417332989439931e-09,0.0131109447963315,0.0002637604100189,diode-lowfield_-4.5V/data.csv
-0.02,2.399403155442161e-06,-2.342767663132492e-06,0.0001273731863018,9.254505201207508e-05,2.398774285669415e-06,-2.342823999929448e-06,3.6299158790108297e-10,1.2268793282807015e-09,17,23,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,5.5950285739966656e-08,1.2794513586101875e-09,4.741598285598863e-06,1.2794513586101875e-09,0.0117998789374246,0.000269854245766,diode-lowfield_-4.5V/data.csv
-0.015,2.4094528099056707e-06,-2.3584870963428634e-06,0.0001274960509482,9.230578574506454e-05,2.4092107781469565e-06,-2.358605226298378e-06,4.5957915120690254e-10,2.151571528029329e-09,17,23,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,5.0605551848578686e-08,2.200107505657512e-09,4.767816004445335e-06,2.200107505657512e-09,0.0106139900955481,0.0004614757424858,diode-lowfield_-4.5V/data.csv
-0.01,2.411541916270362e-06,-2.368257480113519e-06,0.0001268839009308,9.070847175254537e-05,2.41170909356656e-06,-2.3682320786750765e-06,5.803546740799505e-10,1.2513517671043164e-09,17,23,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,4.3477014891483473e-08,1.3793813079643862e-09,4.779941172241636e-06,1.3793813079643862e-09,0.0090957217515491,0.0002885889839792,diode-lowfield_-4.5V/data.csv
-0.005,2.410815020055159e-06,-2.37474533885451e-06,0.0001336533413852,9.835697844632466e-05,2.411193728356822e-06,-2.373901549165945e-06,6.219796010474761e-10,1.1870978191673e-09,17,23,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,3.7292179190876924e-08,1.3401715772209682e-09,4.785095277522767e-06,1.3401715772209682e-09,0.0077934036895881,0.0002800805831377,diode-lowfield_-4.5V/data.csv
0.0,2.411572237868099e-06,-2.382784737125212e-06,0.0001285925944939,9.254614136546352e-05,2.412190405598948e-06,-2.383138754743887e-06,6.839355328924392e-10,9.89143222197865e-10,17,23,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,2.9051650855061144e-08,1.202568969819544e-09,4.795329160342835e-06,1.202568969819544e-09,0.0060583225642396,0.0002507838353768,diode-lowfield_-4.5V/data.csv
0.005,2.4089690534543307e-06,-2.387393511734488e-06,0.0001230925707771,8.83618209286403e-05,2.409139751468366e-06,-2.38607122071599e-06,5.59117020419927e-10,1.1836657383058063e-09,19,23,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,2.3068530752375982e-08,1.3090746436175006e-09,4.795210972184356e-06,1.3090746436175006e-09,0.0048107436536556,0.0002729994153015,diode-lowfield_-4.5V/data.csv
0.01,2.4028494941007493e-06,-2.3879399748309804e-06,0.0001326561672802,9.639800435619224e-05,2.40243561740404e-06,-2.387274768730588e-06,6.892844922206377e-10,1.5228667730913847e-09,17,23,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,1.5160848673451905e-08,1.671596937004142e-09,4.789710386134628e-06,1.671596937004142e-09,0.0031652954878733,0.0003489992455007,diode-lowfield_-4.5V/data.csv
0.015,2.395073807064984e-06,-2.3857418942440145e-06,0.0001299469681884,9.474513139467256e-05,2.395010888761841e-06,-2.385711142575938e-06,2.8209308694268433e-10,1.2801574763568344e-09,17,23,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,9.299746185902757e-09,1.3108698157990943e-09,4.78072203133778e-06,1.3108698157990943e-09,0.0019452597588696,0.0002741996475412,diode-lowfield_-4.5V/data.csv
0.02,2.379947669486374e-06,-2.378092109950795e-06,0.0001354075158445,0.000100392527739,2.3803704864293767e-06,-2.3770185295230048e-06,5.880270504290475e-10,8.384400131840093e-10,17,23,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,3.3519569063718814e-09,1.024088603463727e-09,4.757389015952381e-06,1.024088603463727e-09,0.000704579107391,0.0002152627952485,diode-lowfield_-4.5V/data.csv
0.025,2.36151268428628e-06,-2.363576132365211e-06,0.0001343368825543,9.890096652565048e-05,2.361462906973661e-06,-2.364211634465217e-06,4.735867710664573e-10,1.4485747998870123e-09,17,23,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,-2.748727491555913e-09,1.5240253871234723e-09,4.725674541438878e-06,1.5240253871234723e-09,-0.0005816582304711,0.0003224990700414,diode-lowfield_-4.5V/data.csv
0.03,2.339070676142794e-06,-2.343596673351015e-06,0.0001348048072887,9.925289803019311e-05,2.339693856242525e-06,-2.3439142835568835e-06,5.290779774014542e-10,1.3440495966807182e-09,17,23,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,-4.220427314358472e-09,1.4444351229836576e-09,4.683608139799409e-06,1.4444351229836576e-09,-0.0009011059824785,0.0003084023398849,diode-lowfield_-4.5V/data.csv
0.035,2.310665545626077e-06,-2.315578546248479e-06,0.0001345934247117,9.926549889534632e-05,2.310445284526669e-06,-2.3150343174252954e-06,5.728454034933414e-10,1.2595562673143547e-09,17,23,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,-4.589032898626517e-09,1.3837029474689715e-09,4.625479601951964e-06,1.3837029474689715e-09,-0.0009921204488049,0.0002991481419302,diode-lowfield_-4.5V/data.csv
0.04,2.278374333572411e-06,-2.278594840294123e-06,0.000133154019016,9.722357497316964e-05,2.2779873363813e-06,-2.2789634214263133e-06,5.552200042569935e-10,1.2109144451748355e-09,17,23,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,-9.760850450130635e-10,1.3321347704568843e-09,4.5569507578076135e-06,1.3321347704568843e-09,-0.0002141969700551,0.0002923303041477,diode-lowfield_-4.5V/data.csv
0.045,2.245308505933757e-06,-2.238181801202385e-06,0.0001273597049848,9.219243233684376e-05,2.2447959333351528e-06,-2.2372144511545394e-06,5.448268189763125e-10,1.633246149397779e-09,17,23,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,7.581482180613361e-09,1.7217227556138415e-09,4.482010384489693e-06,1.7217227556138415e-09,0.0016915360586511,0.0003841412828377,diode-lowfield_-4.5V/data.csv
0.05,2.20641973547506e-06,-2.187256864417433e-06,0.0001230192885256,8.715793059479678e-05,2.205721603346771e-06,-2.185445075770628e-06,5.183645944566176e-10,1.6186651705102223e-09,19,23,-4.5,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-256.hdf5,2.0276527576143044e-08,1.6996407817562687e-09,4.391166679117399e-06,1.6996407817562687e-09,0.0046175718340572,0.0003870631715227,diode-lowfield_-4.5V/data.csv
-0.05,3.406444293850364e-06,-3.469854663937632e-06,0.0001000345266926,5.524169744268982e-05,3.406999879796764e-06,-3.468965556423082e-06,1.557076520778983e-09,1.8253165226991766e-09,23,17,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-6.19656766263182e-08,2.399222311416721e-09,6.875965436219846e-06,2.399222311416721e-09,-0.0090119238092599,0.0003489429604961,diode-lowfield_-2.25V/data.csv
-0.045,3.4898587929240543e-06,-3.5299593568225342e-06,0.0001046506996163,6.060180593427341e-05,3.489794163311905e-06,-3.527672937211756e-06,1.3370681470793812e-09,1.582115767706417e-09,21,17,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-3.78787738998506e-08,2.0714346555852434e-09,7.017467100523661e-06,2.0714346555852434e-09,-0.0053977843226402,0.0002951869673816,diode-lowfield_-2.25V/data.csv
-0.04,3.5568829097802503e-06,-3.581080918532608e-06,0.0001072972411038,6.234608118985902e-05,3.558883521408201e-06,-3.581022715370765e-06,2.082796845162758e-09,1.584823841128045e-09,21,17,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-2.2139193962563952e-08,2.617194930766103e-09,7.139906236778966e-06,2.617194930766103e-09,-0.0031007681653466,0.0003665604877426,diode-lowfield_-2.25V/data.csv
-0.035,3.615216113904955e-06,-3.6293931176098974e-06,0.0001104698443237,6.582442873086965e-05,3.616132906369688e-06,-3.6283485969014414e-06,2.6042546127247102e-09,1.978256785845914e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-1.2215690531753332e-08,3.270419238972786e-09,7.2444815032711295e-06,3.270419238972786e-09,-0.0016862063249436,0.0004514365709776,diode-lowfield_-2.25V/data.csv
-0.03,3.6653116739702497e-06,-3.670636960225245e-06,0.0001148649256496,6.928586941149905e-05,3.665257983056432e-06,-3.669885070307621e-06,1.7840684831193259e-09,1.6608639341970883e-09,19,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-4.627087251188921e-09,2.437492432885961e-09,7.335143053364053e-06,2.437492432885961e-09,-0.000630810771859,0.0003323033920564,diode-lowfield_-2.25V/data.csv
-0.025,3.701562592666843e-06,-3.705680705239285e-06,0.0001181634982741,7.28024399661593e-05,3.7019808517183136e-06,-3.704509018820557e-06,1.40216339530862e-09,1.084274177465569e-09,19,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-2.5281671022434196e-09,1.7724877091427275e-09,7.4064898705388705e-06,1.7724877091427275e-09,-0.0003413448403271,0.0002393154980816,diode-lowfield_-2.25V/data.csv
-0.02,3.730525803670576e-06,-3.730971263697453e-06,0.0001237728142766,7.817950628937613e-05,3.728640413211704e-06,-3.732333886189905e-06,1.548873041682347e-09,1.651192684250456e-09,19,21,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-3.6934729782007603e-09,2.263944561991868e-09,7.460974299401609e-06,2.263944561991868e-09,-0.0004950389627393,0.0003034382305242,diode-lowfield_-2.25V/data.csv
-0.015,3.74572197716468e-06,-3.7508841931340985e-06,0.0001239242365923,7.796496994863239e-05,3.746681066939912e-06,-3.749101055921376e-06,2.028670353927285e-09,2.0152029226355517e-09,19,21,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-2.4199889814641176e-09,2.859466073291013e-09,7.495782122861288e-06,2.859466073291013e-09,-0.0003228467612583,0.0003814766992214,diode-lowfield_-2.25V/data.csv
-0.01,3.755952905132481e-06,-3.761463911778515e-06,0.0001144009498694,6.84835704090078e-05,3.757265017187176e-06,-3.760305969587432e-06,2.495190066437759e-09,1.863019356693616e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-3.040952400255802e-09,3.113970871903712e-09,7.517570986774608e-06,3.113970871903712e-09,-0.0004045126285612,0.0004142257029766,diode-lowfield_-2.25V/data.csv
-0.005,3.7612475015363336e-06,-3.767212852328645e-06,0.0001151492233787,6.948295944387297e-05,3.764069239342021e-06,-3.7671557441370432e-06,1.899844940608002e-09,1.5837749040572443e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-3.086504795022352e-09,2.4734093363362554e-09,7.531224983479064e-06,2.4734093363362554e-09,-0.0004098277241475,0.0003284206154347,diode-lowfield_-2.25V/data.csv
0.0,3.770264777812621e-06,-3.7705749183595513e-06,0.0001137581907859,6.810637232877979e-05,3.767902215508914e-06,-3.768008811311645e-06,2.025359193151555e-09,2.3006539365770473e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,-1.0659580273111455e-10,3.065140844589524e-09,7.535911026820559e-06,3.065140844589524e-09,-1.414504528407203e-05,0.0004067379290953,diode-lowfield_-2.25V/data.csv
0.005,3.7661164708931374e-06,-3.765738410787493e-06,0.0001118680231471,6.621042687941698e-05,3.767989348472229e-06,-3.764018626514797e-06,2.362814911179661e-09,1.592284892117696e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,3.970721957432121e-09,2.849257005283871e-09,7.532007974987026e-06,2.849257005283871e-09,0.0005271797335608,0.0003782865619203,diode-lowfield_-2.25V/data.csv
0.01,3.7609707997862415e-06,-3.7559042508745775e-06,0.0001136000205363,6.805359224023416e-05,3.761016301421284e-06,-3.7565119246187e-06,2.063268620694673e-09,1.672074009375105e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,4.504376802583953e-09,2.655731329402701e-09,7.517528226039983e-06,2.655731329402701e-09,0.0005991832244781,0.0003532719434207,diode-lowfield_-2.25V/data.csv
0.015,3.750752461407245e-06,-3.74366297831114e-06,0.0001126301614097,6.683733446951382e-05,3.74907356931136e-06,-3.743667229658991e-06,1.834433672539974e-09,1.6601113479997823e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,5.406339652368895e-09,2.4740890417901602e-09,7.492740798970351e-06,2.4740890417901602e-09,0.000721543664384,0.0003301982214794,diode-lowfield_-2.25V/data.csv
0.02,3.726098096253477e-06,-3.724811043828175e-06,0.0001115197646163,6.596621139905353e-05,3.727634812297163e-06,-3.7238492738311775e-06,1.4164629347649647e-09,1.6621057695650655e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,3.785538465985564e-09,2.1837955112108037e-09,7.451484086128339e-06,2.1837955112108037e-09,0.0005080247669095,0.0002930685710089,diode-lowfield_-2.25V/data.csv
0.025,3.696282325549631e-06,-3.695364082702296e-06,0.0001132971027996,6.782409654195528e-05,3.698917810164439e-06,-3.692319545861942e-06,1.567781061376463e-09,2.159356164582541e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,6.5982643024971926e-09,2.668474564602655e-09,7.391237356026381e-06,2.668474564602655e-09,0.0008927144380118,0.0003610323277918,diode-lowfield_-2.25V/data.csv
0.03,3.665468744717563e-06,-3.6552934507862746e-06,0.0001137089910507,6.757012563802406e-05,3.663799398732033e-06,-3.655029206757888e-06,2.444468199444434e-09,1.812782946812108e-09,19,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,8.770191974145272e-09,3.0432888115241212e-09,7.318828605489921e-06,3.0432888115241212e-09,0.0011983054183789,0.0004158166778525,diode-lowfield_-2.25V/data.csv
0.035,3.6207140360142856e-06,-3.60517865879227e-06,0.0001145864459775,6.898214405520427e-05,3.621677633379288e-06,-3.6054115866080952e-06,9.862639893790186e-10,1.507550719927832e-09,21,17,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,1.626604677119261e-08,1.801506544506775e-09,7.227089219987383e-06,1.801506544506775e-09,0.0022507051284501,0.0002492720170716,diode-lowfield_-2.25V/data.csv
0.04,3.574306784447708e-06,-3.545100168115698e-06,0.0001147623854792,6.979799157232823e-05,3.571491473906646e-06,-3.543981684213091e-06,2.3892994922209717e-09,1.787796272520467e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,2.7509789693555224e-08,2.984119229448694e-09,7.1154731581197376e-06,2.984119229448694e-09,0.0038661926033917,0.0004193876451405,diode-lowfield_-2.25V/data.csv
0.045,3.515105353762918e-06,-3.473354168392508e-06,0.0001149329769969,6.990245591274005e-05,3.5161250361309694e-06,-3.472736994320931e-06,2.158717633562786e-09,1.8643468476046656e-09,21,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,4.3388041810038374e-08,2.852341317168822e-09,6.9888620304519e-06,2.852341317168822e-09,0.0062081697450869,0.0004081345819654,diode-lowfield_-2.25V/data.csv
0.05,3.4599515758349806e-06,-3.3846500181776856e-06,0.0001164710470644,7.101288573231187e-05,3.457050022402912e-06,-3.3848005255107294e-06,1.8755831166736562e-09,1.348669713278136e-09,19,19,-2.25,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-237.hdf5,7.224949689218266e-08,2.3101346331036622e-09,6.841850547913641e-06,2.3101346331036622e-09,0.0105599349746413,0.0003376664569713,diode-lowfield_-2.25V/data.csv
-0.05,1.4466260191130595e-06,-1.4298477818499125e-06,0.0001174262432916,7.865842516940612e-05,1.4461536318255298e-06,-1.4283685361685648e-06,3.9320044127434545e-10,1.1211668260464407e-09,19,21,-5.0,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-260.hdf5,1.7785095656964998e-08,1.188116845619735e-09,2.8745221679940946e-06,1.188116845619735e-09,0.0061871485476752,0.0004133346403333,diode-lowfield_-5.0V/data.csv
-0.045,1.479154896535643e-06,-1.4550845332409317e-06,0.0001222052344065,8.574108506680136e-05,1.4793636416729254e-06,-1.4550224353796493e-06,4.2245972736224603e-10,8.47834338542519e-10,19,21,-5.0,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-260.hdf5,2.434120629327616e-08,9.472567164474547e-10,2.934386077052575e-06,9.472567164474547e-10,0.0082951614593692,0.0003228236780162,diode-lowfield_-5.0V/data.csv
-0.04,1.507030521785673e-06,-1.4768764947712704e-06,0.0001254282395024,8.888148725410023e-05,1.5067249616175316e-06,-1.477178586040212e-06,6.612325881716228e-10,1.0045444320150267e-09,19,23,-5.0,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-260.hdf5,2.9546375577319527e-08,1.202637955310132e-09,2.983903547657744e-06,1.202637955310132e-09,0.0099019204560121,0.0004030615912332,diode-lowfield_-5.0V/data.csv
-0.035,1.5305332417829746e-06,-1.4994641853559944e-06,0.0001277844476925,9.24010846981252e-05,1.5305854971200568e-06,-1.4984055559867788e-06,4.0815938009141824e-10,9.321144214647731e-10,17,23,-5.0,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-260.hdf5,3.2179941133277946e-08,1.017561484264818e-09,3.028991053106836e-06,1.017561484264818e-09,0.0106239802525236,0.0003359596942857,diode-lowfield_-5.0V/data.csv
-0.03,1.5482995754007617e-06,-1.515947422735738e-06,0.0001343633338692,9.838833782327437e-05,1.5485841545640132e-06,-1.5156779735574309e-06,3.6383372142150177e-10,8.49548294949442e-10,17,23,-5.0,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-260.hdf5,3.2906181006582305e-08,9.241792479248399e-10,3.064262128121444e-06,9.241792479248399e-10,0.0107386965053004,0.0003016166684627,diode-lowfield_-5.0V/data.csv
-0.025,1.5664934004193892e-06,-1.534180089782301e-06,0.0001351899853503,9.869250155830454e-05,1.5668199514838024e-06,-1.534233814035936e-06,3.2922681241155286e-10,8.92815897776059e-10,17,23,-5.0,2024/01/Data_0118/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-260.hdf5,3.2586137447866466e-08,9.51583165746611e-10,3.1010537655197383e-06,9.51583165746611e-10,0.0105080852870685,0.0003068749441611,diode-lowfield_-5.0V/data.csv
